"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACP1",1999.94204545708,0.998470500781014,0.148775796947523,6.71124283160921,1.92973655644566e-11,2.88552372146168e-10
"ACP2",748.250172465174,-0.530205500547813,0.166207774946354,-3.19001623551571,0.00142264801225025,0.00514969205715932
"ACP5",383.619642047898,0.569962949156561,0.317475918937278,1.79529506069141,0.072606701591041,0.146903779082222
"ACP6",83.6752469158804,-0.789720563326439,0.30479158603195,-2.59101825482694,0.00956924153342568,0.0270123202033491
"ACR",5.35512058218513,1.33090350241716,0.937072167798812,1.42027855287119,0.155526602477587,0.268533620986942
"ACR_1",14.3840213028042,0.472311662928811,0.538102777150555,0.877735040562081,0.380087523932368,0.525134852006838
"ACRBP",43.8549231582631,-0.0408422382283605,0.36451395044982,-0.112045747982924,0.910787133276789,0.943106831454938
"ACSBG2",2.8202323490031,-0.165724068575758,1.18467651844121,-0.139889721789891,0.88874712225838,0.930427875328001
"ACSF2",188.605365628396,-0.776864296315809,0.324763948310584,-2.39208908611021,0.016752775507658,0.0436215675702602
"ACSF3",305.091068586071,-0.254709573291583,0.164105880989823,-1.55210509066021,0.120637080131019,0.220360698962041
"ACSL1",1309.44947819523,1.29127829492781,0.15106541443498,8.54780890621119,1.25447190887809e-17,3.7460999616659e-16
"ACSL3",4212.85685230771,0.979443218577442,0.172691209414769,5.67164490825366,1.41432895809641e-08,1.39823984889881e-07
"ACSL3-AS1",18.3864046146529,3.82922063922868,0.862954917965857,4.43733567015859,9.10792052510559e-06,5.50918119567363e-05
"ACSL4",4789.1709689437,1.16485578025048,0.146662600867914,7.94241867631658,1.98276352297399e-15,4.75489139188668e-14
"ACSL5",107.167332131256,-0.844420586952897,0.298828842060189,-2.82576668681404,0.00471676059804385,0.014664431053634
"ACSM1",7.57578783287528,-4.55304981178748,1.24536116210475,-3.65600755052653,0.000256173812085717,0.00111054159935518
"ACSM2A",2.32935776282899,-2.5667886401654,1.5972040789824,-1.60705114264468,0.108043149635404,0.201701955498779
"ACSM3",92.9788520472372,-2.30641705111608,0.388599196161474,-5.93520798266833,2.93473231270798e-09,3.19661040767164e-08
"ACSS1",126.774677969958,-3.19819713471739,0.28076733204088,-11.390916142095,4.64084348905529e-30,4.1575415503713e-28
"ACSS2",927.25704988864,-0.354050050387307,0.160833416463461,-2.20134632573537,0.0277115156638216,0.0664417287254102
"ACSS3",11.6875185662799,-2.81816238504416,0.722344378041653,-3.90141111457734,9.56335768604178e-05,0.000461291370738486
