"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABI3BP",1001.12719838352,-0.094574858947318,0.138456596835747,-0.683065026215496,0.494565753866362,0.644555551664355
"ABITRAM",528.172132273643,-0.41872748900224,0.137269157324357,-3.05041203110775,0.00228527615299773,0.0113674431752021
"ABL1",5149.59925920863,0.210910132664025,0.0851625798388338,2.47655875459811,0.0132655788943214,0.0443079343952435
"ABL2",11397.8977234391,1.05736416886374,0.206709306050027,5.1152228657177,3.13370732880429e-07,8.59824606409579e-06
"ABLIM1",14459.5385368853,-0.338694174808927,0.191654925512237,-1.76720829847549,0.0771933504450693,0.169565071829595
"ABLIM2",21.0769651305992,0.0989458296908909,0.408561187713069,0.242181177915461,0.808639778850383,0.884004577353573
"ABLIM3",3121.98878797366,-0.268938898549362,0.0980282862653086,-2.74348260890222,0.00607912682034608,0.0242733229016985
"ABR",729.117977542804,-0.182399459302239,0.0975793626620117,-1.8692421668506,0.0615891301831253,0.143293365920167
"ABR_1",972.405576468333,-0.0874609977023359,0.125100473023182,-0.699126035167979,0.484473269276393,0.635531263075053
"ABR_2",1403.79875380213,-0.0941394677690455,0.121344522281687,-0.775803192421916,0.437865198724315,0.59263762558222
"ABRACL",3015.66750023171,0.480146272975076,0.145225939788208,3.30620186500638,0.00094569929840484,0.00572453609154413
"ABRAXAS1",794.534925986537,-0.160611539969938,0.13200457293444,-1.21671193959095,0.223713834740286,0.371540579460406
"ABRAXAS2",1139.19314957223,0.36471374995425,0.128851501268313,2.83049670639685,0.00464757896934136,0.0197434292947209
"ABT1",671.683345976189,-0.366550013840169,0.11602048441781,-3.15935600234316,0.00158118215530387,0.00853170503052469
"ABT1_1",195.692104847,-0.289088211297292,0.198281086210907,-1.45797169473742,0.14484834513231,0.271184002073461
"ABTB1",171.454130932789,-0.280147077559955,0.194876413517638,-1.4375627737761,0.150558149681306,0.278848661144825
"ABTB2",31.483794155171,-0.0119030112370519,0.408445760122269,-0.0291422078502876,0.976751173083651,0.986837661323367
"ACAA1",834.916161439755,-0.0432408246442597,0.105694538669466,-0.409111248212028,0.682458021972292,0.797504999480896
"ACAA2",1711.12993746213,0.043550316909613,0.116022657728282,0.375360449090947,0.707392415115716,0.815692572684572
"ACACA",1727.81969059253,-0.638522482038053,0.240124748540495,-2.65912816533517,0.00783431541888298,0.0295540723366606
"ACACA_1",1005.58961388488,-0.872635136739726,0.312615193694791,-2.79140347091283,0.00524800086664505,0.0216516299937725
"ACACB",93.102467091121,-0.59900650891515,0.173014616313944,-3.46217285959367,0.000535832886559468,0.00368710751216664
